Kocaeli,,Tem Highway 76.km Tütünçiftlik Place North Bp Gulf,,Kocaeli,,,Turkey,,40.774821,29.735627,,,0
Çemberlitas,,Binbirdirek Mah. Divan Yolu Cad. No:29 Çemberlitaş,,Istanbul Europe,,,Turkey,,41.008246,28.972213,,,0
Trump Towers Shopping Mall,,Mecidiyekoy Mah. Trump Towers AVM Store No: 3B / 53,,Istanbul Europe,,,Turkey,,41.067561,28.992364,,,0
Hoşdere,,Hoşdere Street No: 204 Çankaya,,Ankara,,,Turkey,,39.884949,32.851657,,,0
Cardium Shopping Mall,,Taşdelen Merkez Neighborhood Turgut Özal Bulvarı No: 127 Cardiem AVM Taşdelen / Çekmeköy,,Istanbul Asia,,,Turkey,,41.031761,29.227262,,,0
AVM of the region,,Aydın Yolu Atatürk Neighborhood No: 216 / G: 26 Novada Avm Söke,,Intellectual,,,Turkey,,37.767567,27.426276,,,0
Kids Mall Shopping Mall,,Kazim Dirik Mahallesi 367/6 Sokak No: 5C Kids Mall Avm Bornova,,İzmir,,,Turkey,,38.449869,27.210261,,,0
Bahçelievler,,Hasan Tahsin Street No: 47 Bahçelievler - Karabağlar,,İzmir,,,Turkey,,38.400936,27.114283,,,0
Beşyüzevler,,Eski Edirne Asfaltı No: 383-385 Beşyüzevler Bayrampaşa,,Istanbul Europe,,,Turkey,,41.073046,28.886871,,,0
Tuzla Sahil,,Cami Mahallesi Cumhuriyet Street No: 129 Tuzla Beach,,Istanbul Asia,,,Turkey,,40.815003,29.306357,,,0
Sancakpark,,İnönü Mah. Old Ankara Asfaltı No: 47 Sancaktepe,,Istanbul Asia,,,Turkey,,41.010244,29.21099,,,0
Eskule Shopping Mall,,Yenikent Neighborhood Dogan Arasli Boulevard No: 174 Eskule AVM Esenyurt,,Istanbul Europe,,,Turkey,,41.034533,28.680235,,,0
Kavacık,,Fatih Sultan Mehmet Street No: 20 Kavacık / Beykoz,,Istanbul Asia,,,Turkey,,41.093381,29.089314,,,0
Yunus Shopping Mall,,Buğday Pazarı Mah. Ahmet Talat Onay Boulevard No: 6 Yunus Avm Floor: 2 No: 110-111 Center,,Çankırı,,,Turkey,,40.598446,33.620659,,,0
Kepez,,Gürsu Mah. 10. Cad. Cinar Apt. No: 1-2 Konyaaltı,,Antalya,,,Turkey,,36.864163,30.632602,,,0
Ayvalık,,150 Evler Mahallesi 29 Mayıs Cad. No: 26 / 10-11 Ayvalik,,Balikesir,,,Turkey,,39.328307,26.712844,,,0
Bolu Highway,,"Ankara-İstanbul Oto Yolu 227 km Elmalık Mevkii, Elmalık Köyü No: 5 HighWay Outlet Avm. Cg No: 36",,Divided,,,Turkey,,40.722718,31.466096,,,0
Bulvar Avm,,Kale Neighborhood Bulvar Avm F Blok No: 20. İlkadami,,mastiff,,,Turkey,,41.288733,36.334383,,,0
Yakutia,,Up Mumcu Mah. Cumhuriyet Cad. No: 12 / A Yakutiye,,Erzurum,,,Turkey,,39.905684,41.268826,,,0
Magnesia Avm,,Get Laleli Neighborhood Buy Rıza Efendi Cad. No: 4 Magnesia Avm,,Manisa,,,Turkey,,38.616448,27.399252,,,0
Bodrum Midtown Shopping Center,,"Cumhuriyet Caddes, Kemer Mevkii No: 6 / 55-56 Midtown AVM Ortakent Bodrum",,Muğla,,,Turkey,,37.056685,27.360026,,,0
Kastamonu,,Aktekke Mah. Barboros Street Konak Business Center No: 18,,Kastamonu,,,Turkey,,41.381812,33.780379,,,0
From,,Kazim Karabekir Street Soydan Crossroads No: 2,,From,,,Turkey,,38.498623,43.393727,,,0
Alsancak 2 (Republic),,Şehit Nevres Boulevard No: 7 / A Alsancak,,İzmir,,,Turkey,,38.428715,27.136526,,,0
Sera Shopping Mall,,Akkent District Kütahya Eskişehir Highway No: 1 DK No: 1-39 B - 1-39 C 1-39 D,,Kutahya,,,Turkey,,39.4363,29.994994,,,0
Zonguldak Bazaar,,Meşrutiyet Mah. Long mehmet Cad. No: 5 5 Center,,Zonguldak,,,Turkey,,41.454636,31.788319,,,0
Balikesir Square,,Akıncılar Mah. Gazi Boulevard No: 57 / A,,Balikesir,,,Turkey,,39.647867,27.887903,,,0
Amasya,,Ziyapaşa Boulevard Adnan Özkök Business Center No: 2,,Amasya,,,Turkey,,40.836993,35.644321,,,0
Aqua Shopping Center,,Şenlikköy Mah. Halkalı Cad. Aqua AVM Shop No: 93 Floor 3/08 Florya,,Istanbul Europe,,,Turkey,,40.965917,28.797267,,,0
Central Red Crescent,,Muhittin Mah. Sculpture Square Şinasi Kurşun Cad. No: 4 Hüsrev Aktaş Kızılay Business Center Corlu,,Tekirdag,,,Turkey,,41.158359,27.804523,,,0
Efor AVM,,Kılıçarslan Mah. 11. Boulevard No: 43/118 Aksaray Efor Shopping Center,,Aksaray,,,Turkey,,38.368919,34.030563,,,0
Marmara Park Shopping Mall,,Güzelyurt Mah. 1. Sokak No: 33 / A Marmara Park Shopping Center Esenyurt,,Istanbul Europe,,,Turkey,,41.010934,28.658161,,,0
Golbasi,,Bahçelievler District 281. Skç No: 23/8-A Gölbaşı,,Ankara,,,Turkey,,39.787056,32.808921,,,0
Koçtaş Shopping Mall,,Koçtaş Shopping Center Fevzi Çakmak Mahallesi Up Beyazıt Caddesi No: 1Yenibosna / Bahçelievler,,Istanbul Europe,,,Turkey,,40.993337,28.833887,,,0
Mansion,,Mithat Paşa Street 830 Small Yalı Konak,,İzmir,,,Turkey,,38.402891,27.096389,,,0
Marmara Forum,,Marmara Forum Shopping Center Osmaniye Neighborhood Ekrem Kurt Boulevard E-5 Yolu Üzeri no: 58 Bakırköy,,Istanbul Europe,,,Turkey,,40.998115,28.886534,,,0
Center,,Faik Bey Caddesi Orta Kapı Mahallesi No: 67 Merkez,,Kars,,,Turkey,,40.610585,43.103219,,,0
narlıdere,,Mithatpaşa Cad.No: 313 Narlıdere,,İzmir,,,Turkey,,38.378447,26.897634,,,0
Kent Plaza Shopping Mall,,Bedir Mah. Ataseven Cad. Floor: 2 No: 233 Kent Plaza Shopping Center Selçuklu,,Konya,,,Turkey,,37.90502,32.49489,,,0
Center,,Düz Mahallesi Süleyman Felek Caddesi No: 26 Merkez,,Army,,,Turkey,,40.986467,37.877407,,,0
Kent Square,,Tabaklar Mahallesi Salim Gündoğan Caddesi No: 3 / 1C,,Divided,,,Turkey,,40.730929,31.600293,,,0
White World Mall,,Fener Neighborhood Tekelioğlu Street White World Shopping Center No: 15 Muratpaşa,,Antalya,,,Turkey,,36.855222,30.748236,,,0
Term,,Yenice Neighborhood Terme Avenue 182. Sokak No: 2 Kırşehir,,Kirsehir,,,Turkey,,39.140605,34.159401,,,0
Trakya University Balkan Campus,,Hasan Ali Yücel Boulevard Trakya University Balkan Campus Balkan Life Center,,Edirne,,,Turkey,,41.641089,26.613462,,,0
New city,,Yenişehir District Yenişehir SSK Caddesi Migros Yanı No: 1,,Mardin,,,Turkey,,37.31992,40.725268,,,0
Plato Shopping Mall,,Plato Shopping Center Fatih Boulevard Emir Street 2nd Floor No: M 70 Sultanbeyli,,Istanbul Asia,,,Turkey,,40.968812,29.260773,,,0
Stockade,,Tahıl Pazarı Mah. Şarampol Cad. Ömer Melli Business Center No: 8 Muratpaşa,,Antalya,,,Turkey,,36.891607,30.70333,,,0
jurists,,Mustafa Kemal Caddesi Behind Anatolian Courthouse Lawyers Delta C / 7 Eagle,,Istanbul Asia,,,Turkey,,40.911493,29.180918,,,0
Duzce,,Kültür Mahallesi Spor Sokak No: 25 / A 81010,,Duzce,,,Turkey,,40.840841,31.156378,,,0
Center,,Camişerif Mah. Istiklal Cad. No: 52 Mediterranean,,Myrtle,,,Turkey,,36.790829,34.62405,,,0
AVM of the region,,Dilek Sabancı Street Küçükbakkalköy Cemetery Novada AVM Block 2. 24 / A,,Istanbul Asia,,,Turkey,,40.986091,29.117959,,,0
Güneşlipark Shopping Mall,,Güneşli Mahallesi Koçman Caddesi No: 10/30 Güneşlipark Shopping Mall Güneşli,,Istanbul Europe,,,Turkey,,41.031822,28.824955,,,0
Edremit,,Mosque Vuslat Mahallesi Menderes Bulvarı No: 17 Balıkesir,,Balikesir,,,Turkey,,39.596077,26.96539,,,0
Fahri Kayhan Boulevard,,Çilesiz Neighborhood Fahri Kayhan Boulevard No: 64 Mgz No: 22-23 Green Park Houses,,Malatya,,,Turkey,,38.341337,38.26437,,,0
Sirri Pasha,,Şakiye Neighborhood Sırrı Paşa Caddesi No: 95,,Army,,,Turkey,,40.984569,37.880168,,,0
Pakt Plus AVM,,Sakarya Mah. Terminal Cad. No: 1-3 Biga Pakt Plus Shopping Mall,,Canakkale,,,Turkey,,40.22489,27.247479,,,0
Dortyol (Seasonal Closed),,Dörtyol Neighborhood Uşak Yolu 1. Sokak No: 3,,Afyonkarahisar,,,Turkey,,38.792178,30.451961,,,0
Meysu Outlet Shopping Mall,,Şeker Mah. Osman Kavuncu Boulevard Meysu Outlet Shopping Center 364-44 Kocasinan,,Kayseri,,,Turkey,,38.74946,35.399419,,,0
Diyarbakır Metro,,Bağcılar Mahallesi Urfa Yolu No: 207 Bağlar,,Diyarbakir,,,Turkey,,37.919119,40.142085,,,0
WOW Hotel,,Yeşilköy Mahallesi Atatürk Cad. No: 25 Yeşilköy WOW Hotel,,Istanbul Europe,,,Turkey,,40.987722,28.830242,,,0
Kipa Shopping Mall,,London Asfaltı No: 75 Keşan Kipa Shopping Mall Keşan,,Edirne,,,Turkey,,40.873906,26.636014,,,0
Brandium Shopping Mall,,Küçükbakkalköy Mah. Dudullu Yolu Cad. Brandium Shopping Center No: 25 / 214-215 Ataşehir,,Istanbul Asia,,,Turkey,,40.982044,29.132698,,,0
Piazza AVM,,Çarşamba Mahallesi Otogar Mevkii Piazza Shopping Center No: 52/3 Canik,,mastiff,,,Turkey,,41.285947,36.292489,,,0
Fethiye Kipa,,Akarca Neighborhood Yergüzler Caddesi No: 2 / A Fethiye,,Muğla,,,Turkey,,36.652183,29.122829,,,0
Kayı Plaza Shopping Mall,,Gazi Paşa District Atatürk Boulevard 10 / 1A-2A Kayı Plaza Shopping Mall,,Bilecik,,,Turkey,,40.142362,29.9796,,,0
Yeşilyurt Shopping Mall,,Cumhuriyet Mahallesi Atatürk Boulevard Yesilyurt AVM 2nd Floor No: 32/3 Atakum,,mastiff,,,Turkey,,41.330689,36.291761,,,0
Piazza AVM,,Hayrullah Neighborhood Old Otogar Mevkii Piazza AVM No: 18-19 Merkez,,Kahramanmaras,,,Turkey,,37.570907,36.922845,,,0
White Hill AVM,,Karadolap Mah. Atatürk Boulevard White Hill Shopping Center No: 13 Bodrum Kat No: 3-4 Alibeyköy Eyüp,,Istanbul Europe,,,Turkey,,41.079716,28.931212,,,0
White Corner Shopping Mall,,Buyuksehir Mah. Atatürk Bulvarı No: 19-20 White Corner Shopping Center Yanı Beylikdüzü,,Istanbul Europe,,,Turkey,,41.000316,28.644728,,,0
Gazi Caddesi,,Kapu Mahallesi Gazi Caddesi No: 115 Giresun,,Giresun,,,Turkey,,40.916344,38.389801,,,0
Setur Marina Shopping Mall,,Turkmen Mah. Atatürk Boulevard Setur Marina Shopping Center No: 101-S Kuşadası,,Intellectual,,,Turkey,,37.869913,27.264383,,,0
Pekdemir Shopping Mall,,İzmir-Ankara Asfaltı Üzeri Ergenekon Mah. Fatih Boulevard Pekdemir Shopping Center No: 8/14 Turgutlu,,Manisa,,,Turkey,,38.494679,27.721107,,,0
Fındıkzade,,Molla Gurani Mah. Turgut Özal Cad. (Millet Cad.) No: 56 Fındıkzade-Fatih,,Istanbul Europe,,,Turkey,,41.011376,28.942333,,,0
eryaman,,Eryaman Mahallesi Amasya Beyannamesi Cad. No: 9/3 Etimesgut,,Ankara,,,Turkey,,39.977815,32.621016,,,0
Bodrum Airport Domestic Flights,,Bodrum - Milas Airport Domestic Terminal Milas,,Muğla,,,Turkey,,37.24299,27.680444,,,0
Andera Park AVM,,Yeni Mahalle Cengiz Topel Caddesi Andera Park Shopping Center No: 69 Merkez,,Siirt,,,Turkey,,37.938421,41.943548,,,0
Kundu,,Yeni Kundu Tourism Road Tekin Bazaar Shopping Center No: 20 Kemerağzı Mevkii Aksu,,Antalya,,,Turkey,,36.858649,30.863091,,,0
Three Gates,,Hasim İşcan Mahallesi Atatürk Caddesi No: 41 Muratpaşa,,Antalya,,,Turkey,,36.884471,30.709242,,,0
Krempark AVM,,Kültür Mahallesi Istanbul Street Krempark Shopping Center Floor: 3 Merkez,,Duzce,,,Turkey,,40.840244,31.154171,,,0
Aliaga,,Culture District Government Street No: 33/14 Aliaga,,İzmir,,,Turkey,,38.802135,26.97297,,,0
Marmaris Square,,Kemeraltı Mah. National Egemenlik Cad. May 19 Youth Square,,Muğla,,,Turkey,,36.856784,28.270693,,,0
Şerifali,,Yukarı Dudullu Şerifali Mah. Hüsran Sok. No: 9 Ümraniye,,Istanbul Asia,,,Turkey,,40.999818,29.147174,,,0
Bayramoglu,,Cumhuriyet Mahallesi Gunes Yanyol Caddesi No: 16 Gebze,,Kocaeli,,,Turkey,,40.809377,29.375626,,,0
Setbaşı,,Selçuk Hatun Neighborhood Ünlü Avenue No: 31-31a Setbaşı Osmangazi,,Bursa,,,Turkey,,40.181268,29.069278,,,0
Center,,Dumlupınar Mah. 2. Dumlupınar Cad. Lale Apt. No: 35,,Afyonkarahisar,,,Turkey,,38.756722,30.542105,,,0
Mediterranean University,,Akdeniz University Campus Olbia Çarşı No: 38 Konyaaltı,,Antalya,,,Turkey,,36.892548,30.663929,,,0
Primemall,,Osmangazi Neighborhood Professor Doctor Necmettin Erbakan Street 33. Sokak No: 71 Gaziantep Primemall Shopping Mall Şehit Kamil,,Gaziantep,,,Turkey,,37.05188,37.327916,,,0
Pendik Marina,,West Mah. Sahil Yolu Cad. İdo İskelesi Yanı Marinturk Pendik Marina No: C01 Pendik,,Istanbul Asia,,,Turkey,,40.871415,29.232925,,,0
Antakya Palladium Shopping Mall,,Haraparası Neighborhood İzzet Güçlü Sokak Palladium AVM No: 26 Antakya,,Hatay,,,Turkey,,36.20923,36.16309,,,0
Zorlu Center Shopping Mall,,Ortaköy Neighborhood 38th Section 30 Islands 165 Parcel Zorlu Center Shopping Center Zincirlikuyu Beşiktaş,,Istanbul Europe,,,Turkey,,41.067256,29.016424,,,0
Next Level AVM,,Kızılırmak District Dumlupınar Boulevard Next Level Shopping Center No: 3 / C1-146 Çankaya,,Ankara,,,Turkey,,39.911771,32.811907,,,0
Taurus Shopping Center,,Konyayolu Mevlana Boulevard No: 190-190B Taurus Shopping Center Store No: 413 Balgat Cankaya,,Ankara,,,Turkey,,39.888391,32.812128,,,0
Safety Street,,Yeşil Direk Mah. Emniyet Cad. White Rose Site No: 78 / A Halk Bank Yanı Greater City,,Sanliurfa,,,Turkey,,37.1719,38.811157,,,0
Vialand,,Yeşilpınar Neighborhood Şehit Metin Kaya Sokak No: 11/238 Eyüp,,Istanbul Europe,,,Turkey,,41.073797,28.923417,,,0
Arenapark Shopping Mall,,Atakent Mah. Çiçeklivadi Caddesi Arenapark Shopping Center No: 1 Halkalı,,Istanbul Europe,,,Turkey,,41.053588,28.791059,,,0
Festiva Shopping Mall,,Sarayalti District Gazi Boulevard Uşak Festiva Shopping Center No: 173 Merkez,,Servant,,,Turkey,,38.677006,29.441705,,,0
Gazi Caddesi,,Gazi Caddesi Karakeçili Neighborhood No: 39,,Corum,,,Turkey,,40.551599,34.958374,,,0
Akdeniz,,GMK Bulvarı Merkez Mahallesi Street No: 2 Ground Floor (Diyar Business Center) Mezitli,,Myrtle,,,Turkey,,36.746445,34.526144,,,0
Batman Park Shopping Mall,,Kültür Mah. Turgut Özal Bulvarı BatmanPark Shopping Center No: 305 Floor: 2 No: 201,,Batman,,,Turkey,,37.904518,41.131654,,,0
AVM of the region,,Çetin Emeç Neighborhood Novada AVM No: A Block ZD Balçova,,İzmir,,,Turkey,,38.361658,27.081988,,,0
Adana ЧК,,Turgut Özal Bulvarı 79011 Sokak No: 11 / C Çukurova,,Adana,,,Turkey,,37.033787,35.312662,,,0
Cengelkoy,,Güzeltepe Neighborhood Bosna Boulevard 127 / B Çengelköy,,Istanbul Asia,,,Turkey,,41.046844,29.076206,,,0
Forum,,Yaprak Mah. İstasyon Cad. No: 76 Şehitkamil,,Gaziantep,,,Turkey,,37.070598,37.381374,,,0
Mardinmova Shopping Mall,,Kızıltepe Mardin Road Mardin Airport Yanı Mardin Outlet Park Store No: 4 Floor: 1,,Mardin,,,Turkey,,37.236271,40.6368,,,0
Aydınlıkevler,,Aydınlıkevler Mah. Çevreli Cad. No: 59 / 13-14 Altındağ,,Ankara,,,Turkey,,39.961671,32.880268,,,0
Margi Mall,,1. Murat Mah. Talat Pasha Asfaltı No: 60,,Edirne,,,Turkey,,41.676763,26.557863,,,0
Platform Park Shopping Mall,,Osmaniye Mah. Platform Fashion Park Trade Center 1.Kat No: K-76-77 Güngören,,Istanbul Europe,,,Turkey,,41.008182,28.894453,,,0
Pekdemir Shopping Mall,,Yunus Emre District Süleyman Demirel Boulevard No: 20 Pekdemir AVM Z1-D1 Merkez,,Denizli,,,Turkey,,37.749678,29.10622,,,0
Ümraniye Çarşı,,Namık Kemal District Sütçü İmam Caddesi No: 88 Ümraniye,,Istanbul Asia,,,Turkey,,41.023687,29.092378,,,0
Canpark AVM,,Canpark AVM Yamanlar Mahallesi Alemdağ Street No: 169 Ümraniye,,Istanbul Asia,,,Turkey,,41.02475,29.103384,,,0
Akasya Shopping Mall,,Ankara State Road Haydarpaşa Direction 4km Chechen Street Akasya AVM No: 424 Acıbadem Üsküdar,,Istanbul Asia,,,Turkey,,41.002823,29.054625,,,0
Anatolium Shopping Mall,,Akşemsettin Neighborhood Doğuken Avenue 215 / B1 Mamak K: 1 Dükkan No: 56,,Ankara,,,Turkey,,39.88769,32.933243,,,0
9 Eylül University,,9 Eylül University Tınaztepe Campus Buca,,İzmir,,,Turkey,,38.37209,27.194977,,,0
Kırklareli Merkez,,Karakas Mahallesi Manolya Sokak No: 4 Merkez,,Kırklareli,,,Turkey,,41.734211,27.221079,,,0
Center,,Emirbeyazıd District Özertürk Caddesi No: 4 / A Merkez,,Muğla,,,Turkey,,37.21435,28.36242,,,0
Upcity Center,,Uğurmumcu Mah. Şeyh Şamil Caddesi No: 15-9 Upcity Center Eagle,,Istanbul Asia,,,Turkey,,40.932913,29.21329,,,0
Maltepe Foyer,,Zümrütevler Mahallesi Road 5 Sokak No: 10A / 10B Maltepe,,Istanbul Asia,,,Turkey,,40.927655,29.149613,,,0
ITU Taşkışla,,Taşkışla Street ITU Campus No: 4 / A Şişli,,Istanbul Europe,,,Turkey,,41.044127,28.990766,,,0
Cevahir AVM Funlab,,Cevahir Shopping Center Funlab Entertainment Center Şişli,,Istanbul Europe,,,Turkey,,41.064081,28.992436,,,0
AVM of the region,,Yesilirmak Mah. Governor Zekai Gümüşdiş Boulevard Novada Shopping Center No: 223 Merkez,,Slap,,,Turkey,,40.33071,36.552911,,,0
Palerium Shopping Mall,,Up Mumcu Mah. Cumhuriyet Street No: 22/3 MGZ No: 100 Palerium Shopping Center Yakutiye,,Erzurum,,,Turkey,,39.905855,41.269548,,,0
Heaven Drive Thru,,Cennet Mahallesi Yeşilova Yanyol No: 198/1 Küçükçekmece,,Istanbul Europe,,,Turkey,,40.992139,28.780474,,,0
Podium Shopping Mall,,Erenler Mah. Bağdat Cad. Podium Shopping Center No: 6-8 Inner Door No: 1-28 / 1-30 Yahşihan,,Kırıkkale,,,Turkey,,39.856429,33.482893,,,0
Blue Port AVM,,Kemeraltı Mah. Marmaris Blue Port AVM No: 12-15 Marmaris,,Muğla,,,Turkey,,36.851506,28.265752,,,0
Mall Of Istanbul Shopping Mall,,Ziya Gökalp Mah. Süleyman Demirel Cad. No: 7 Mall Of Istanbul Shopping Center Başakşehir,,Istanbul Europe,,,Turkey,,41.07681,28.793376,,,0
Side,,Yalı Mahallesi Atatürk Caddesi No: 2 Side Manavgat,,Antalya,,,Turkey,,36.781384,31.393246,,,0
Center,,"Deniz Caddesi, No: 5 Merkez",,Rize,,,Turkey,,41.025858,40.518127,,,0
Torium Shopping Mall,,Saadetdere Mah.137. Shock. Haramidere Industrial Site Against Esenyurt,,Istanbul Europe,,,Turkey,,41.003009,28.68759,,,0
Atatürk Airport Domestic Flights,,International Istanbul International Terminal Dam163 - Dam173 Nolu Store Asma Kat Yesilkoy,,Istanbul Europe,,,Turkey,,40.977618,28.819007,,,0
Tesco Kipa Shopping Mall,,Tesco Kipa Avm In Çanakkale Cad. No: 26-13 Yol Oren Village,,Balikesir,,,Turkey,,39.597449,26.972421,,,0
Sabiha Gökçen Airport Incoming Passenger Floor,,Sabiha Gökçen Airport Incoming Passenger Floor Dl: 303 Kurtköy Pendik,,Istanbul Asia,,,Turkey,,40.89253,29.287353,,,0
Bandırma Liman Shopping Mall,,17.Eylül Mah.Gönen Yolu No: 2/1 Bandirma Port Shopping Mall K2-17-18 Numbered Store Bandirma,,Balikesir,,,Turkey,,40.341083,27.978494,,,0
Gaziemir Optimum Shopping Mall,,Akçay Cad.No: 101 1K-004 Nolu Dükkan Gaziemir Optimum Shopping Mall,,İzmir,,,Turkey,,38.337955,27.134035,,,0
Cyprus Martyrs,,Cyprus Şehitleri Cad.No: 119-123 Alsancak,,İzmir,,,Turkey,,38.437989,27.143416,,,0
Atlantis Mall,,Kardelen Mah. Batıkent Boulevard Atlantis Shopping Center No: 224 K: 38 Batıkent,,Ankara,,,Turkey,,39.970047,32.71453,,,0
Piazza AVM,,Karakoyunlu Mah. April 11 Fuar Cad. No: 42 Hilton Hotel Yanı Piazza Avm Zk061 Center,,Sanliurfa,,,Turkey,,37.157023,38.780073,,,0
Okmeydanı Sns Plaza,,Gürsel Mah. Darulaceze Cad. SNS Plaza No: 28 Kagithane,,Istanbul Europe,,,Turkey,,41.065409,28.972243,,,0
Bayrampaşa,,Yenidoğan Neighborhood Hüsnüniyet Sokak No: 11 Bayrampaşa,,Istanbul Europe,,,Turkey,,41.035793,28.911126,,,0
Zekeriyakoy,,Uskumruköy Mahallesi 1. Cadde Üzeri No: 21 Sarıyer Market Yanı Zekeriyaköy Sarıyer,,Istanbul Europe,,,Turkey,,41.214785,29.031456,,,0
Vialand 2,,Yeşilpınar Mahallesi Martyr Text Kaya Street Theme Park Yanı Eyüp,,Istanbul Europe,,,Turkey,,41.073797,28.923417,,,0
Erasta AVM,,Taşyaka Neighborhood Ölüdeniz Street 14/61 Erasta Shopping Center Fethiye,,Muğla,,,Turkey,,36.622802,29.132571,,,0
Square,,Gülhisar Neighborhood Adnan Menderes Boulevard City Square No: 3A Efeler,,Intellectual,,,Turkey,,37.846317,27.843925,,,0
Mehmetçik Foundation,,Fatih Neighborhood Kâtip Çelebi Street No: 4/1 Tuzla,,Istanbul Asia,,,Turkey,,40.917466,29.354167,,,0
Milas Pomelon Shopping Mall,,Cumhuriyet Mahallesi 23 Nisan Bulvarı No: 117 4. Block 113-114,,Muğla,,,Turkey,,37.30405,27.784012,,,0
Sabiha Gökçen Domestic Flights,,Sabiha Gökçen International Airport Domestic Flights Departure Passenger Floor Kurtköy Pendik,,Istanbul Asia,,,Turkey,,40.907422,29.315714,,,0
Samsun Farm Street,,Istiklal Street No: 62 Elmas Hanim Konağı İlkadım,,mastiff,,,Turkey,,41.286652,36.332874,,,0
Sefakoy Square,,Kemalpaşa Mahallesi Halkalı Caddesi No: 163 Sefaköy Küçükçekmece,,Istanbul Europe,,,Turkey,,41.004354,28.797618,,,0
Ceylan Shopping Mall,,Şanlıurfa Road 5. Km Yenihal Kavşağı No: 2 / 15-16 Ceylan Shopping Center Kayapınar,,Diyarbakir,,,Turkey,,37.928971,40.170151,,,0
Park 328 Shopping Mall,,Adnan Menderes Boulevard Şair Albay Kunanbay Mahallesi No: 65-66 Park 328 Shopping Center,,Osmaniye,,,Turkey,,37.064617,36.234305,,,0
Demetevler,,İvedik Caddesi No: 402 Demetevler Yenimahalle,,Ankara,,,Turkey,,39.9669357,32.7931668,,,0
Buyaka Mall,,Fatih Sultan Mehmet Mahallesi Balkan Street No: 56/104 Buyaka Shopping Center Ümraniye,,Istanbul Asia,,,Turkey,,41.026699,29.126279,,,0
Axis Shopping Mall,,Merkez Mahallesi Cendere Street No: 115 Axis AVM Kağıthane,,Istanbul Europe,,,Turkey,,41.08626,28.98264,,,0
Erasta AVM,,Fabrikalar Mahallesi Dumlupınar Boulevard No: 11 Erasta Shopping Center Kepez,,Antalya,,,Turkey,,36.908031,30.664263,,,0
Buca 2,,Adatepe Mahallesi Erdem Caddesi No: 10 / A Buca,,İzmir,,,Turkey,,38.386171,27.177121,,,0
Alanya Mahmutlar,,Mahmutlar Mahallesi Barbaros Caddesi No: 69 / A Alanya,,Antalya,,,Turkey,,36.490482,32.094573,,,0
Kuşadası Shopping Mall,,Yavansu Mahallesi Karaova 1. Street No: 4 / 3-4 Kuşadası,,Intellectual,,,Turkey,,37.811043,27.279262,,,0
Nazilli,,Yeni Mahalle Ordu Caddesi No: 1 Nazilli,,Intellectual,,,Turkey,,37.917161,28.324435,,,0
Conqueror,,Iskenderpaşa Neighborhood Macar Brothers Street No: 9 Fatih,,Istanbul Europe,,,Turkey,,41.015628,28.952354,,,0
Taksim Odakule,,Istiklal Avenue No: 146 Beyoğlu,,Istanbul Europe,,,Turkey,,41.0313276,28.9759399,,,0
Center,,Bağlar Mahallesi Governor Konağı Yolu Caddesi No: 56 / A Merkez,,Igdir,,,Turkey,,39.9253901,44.0378058,,,0
Metrogarden Mall,,Çekmeköy Region Necip Fazıl Mah. Mabeyn Cad. No: 3 - 2K-134/135 Ümraniye,,Istanbul Asia,,,Turkey,,41.016232,29.177778,,,0
Levent Özdilek Shopping Mall,,Buyukdere Caddesi No: 181 Özdilekpark Shopping Center K: 1 No: K005 Şişli,,Istanbul Europe,,,Turkey,,41.077757,29.013128,,,0
Rings Istanbul Shopping Mall,,Veysel Karani Osman Gazi Cad. No: 158/1 Rings İstanbul Shopping Center Store No: Z063 Sancaktepe,,Istanbul Asia,,,Turkey,,40.974491,29.241111,,,0
Markantalya Mall,,Tahıl Pazarı Mah. Şarampol Cad. Markantakya Shopping Center K: 3 No: 88/38 Muratpaşa,,Antalya,,,Turkey,,36.893242,30.704843,,,0
Deniz Teraspark,,Yenişehir District Teraspark Shopping Center 55th Street No: 1,,Denizli,,,Turkey,,37.75925,29.04269,,,0
Yaşamkent,,Yaşamkent Mahallesi 3222. Cadde No: 27 / G Çankaya,,Ankara,,,Turkey,,39.860618,32.64406,,,0
Bagcilar Square,,İnönü Mahallesi Hoca Ahmet Yesevi Street No: 5A Bağcılar,,Istanbul Europe,,,Turkey,,41.0335,28.856212,,,0
Kütahya Tavşanlı,,Yeni Mahalle Sanayi Caddesi No: 41 Fast Food Solid Sultan Shopping Mall Tavşanlı,,Kutahya,,,Turkey,,39.538508,29.490353,,,0
Kasseria AVM,,Alparslan District Sivas Boulevard Kasseria Shopping Center No: 94 / A Melikgazi,,Kayseri,,,Turkey,,38.727282,35.509002,,,0
Cebeci,,Cebeci Neighborhood Cemal Gürsel Caddesi No: 45 Cankaya,,Ankara,,,Turkey,,39.929595,32.87229,,,0
Antalya Hps 2,,Antalya Airport 2 International Terminal After Passport,,Antalya,,,Turkey,,36.900127,30.801597,,,0
Bahçeşehir 3rd Street,,Hoşdere Mahallesi Süzer Bulvarı KC Group Market H Block No: 2-3-4 Bahçeşehir Başakşehir,,Istanbul Europe,,,Turkey,,41.062888,28.685777,,,0
Adoption,,Küçük Kızılhisar Mah. 104190 Nolu Cad Outer Door No: 4-E Inner Door No: 2-3 Şahinbey,,Gaziantep,,,Turkey,,36.977429,37.306463,,,0
